hold,entry,exit,group,sector,ticker,stock_ret,iv_put,put_premium,put_ret_on_premium,iv_call,atm_strike,c30_strike,atm_premium,c30_premium,atm_ret_on_premium,c30_ret_on_premium
3 weeks,2018-10-10,2018-10-31,G4,XLY,MCD,0.050662140883171114,0.2525,0.024215436738193995,-1.0,,,,,,,
3 weeks,2018-10-10,2018-10-31,G1,XLY,AZO,-0.05744247810724423,,,,0.2756,1.0,1.0388646368048815,0.02780390425993966,0.012525169867359716,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G3,XLY,TSLA,0.31314233934061253,,,,0.8587,1.0,1.1393980537732942,0.08509108119575147,0.03639510196415688,2.680084151478,3.773837032753134
3 weeks,2018-10-10,2018-10-31,G4,XLV,MRK,0.04485448690492255,0.2464,0.02361499667731193,-1.0,,,,,,,
3 weeks,2018-10-10,2018-10-31,G1,XLV,LLY,-0.04323280573354937,,,,0.223,1.0,1.0312356176745212,0.022626359363266423,0.010200548793715293,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G4,XLI,GD,-0.12759098530263624,0.2767,0.026597435665729807,3.7971160417932435,,,,,,,
3 weeks,2018-10-10,2018-10-31,G1,XLI,GE,-0.2394578068112928,,,,0.4901,1.0,1.0723300902292852,0.048906948348452876,0.021699687332878508,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G2,XLC,META,0.002708227075473024,0.43450000000000005,0.042124434234029354,-1.0,,,,,,,
3 weeks,2018-10-10,2018-10-31,G4,XLC,T,-0.0660578909072097,0.2553,0.02449104632392966,1.697226163125011,,,,,,,
3 weeks,2018-10-10,2018-10-31,G1,XLC,NWSA,0.032889372067856026,,,,0.23010000000000003,1.0,1.0322525173572659,0.023325253161137333,0.010516097820299388,0.41003280181557633,-0.939440016489676
3 weeks,2018-10-10,2018-10-31,G2,XLB,IP,0.04203981886535857,0.34869999999999995,0.033683336656551696,-1.0,,,,,,,
3 weeks,2018-10-10,2018-10-31,G4,XLB,ECL,0.015516177154780486,0.20809999999999998,0.019844920152578584,-1.0,,,,,,,
3 weeks,2018-10-10,2018-10-31,G1,XLB,NUE,-0.03145491917408849,,,,0.3223,1.0,1.0458247204238342,0.03240012639531346,0.014563897382918791,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G3,XLB,PKG,0.032152736614932564,,,,0.3497,1.0,1.0499913777866368,0.03509647646263549,0.015749207002190187,-0.08387565204264669,-1.0
3 weeks,2018-10-10,2018-10-31,G2,XLE,DVN,-0.13136712566364994,0.4054,0.03926196954503232,2.345912779871518,,,,,,,
3 weeks,2018-10-10,2018-10-31,G4,XLE,OKE,-0.025405141215430693,0.2254,0.021547867310134108,0.17900954418270731,,,,,,,
3 weeks,2018-10-10,2018-10-31,G1,XLE,FANG,-0.1308789115275254,,,,0.40340000000000004,1.0,1.058338210896723,0.04037995784990527,0.018049264061246517,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G3,XLE,WMB,-0.10551498112084645,,,,0.2697,1.0,1.037997880322143,0.027223179780212835,0.012265926040044605,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G2,XLP,KR,0.07320592625747357,0.317,0.03056379767305463,-1.0,,,,,,,
3 weeks,2018-10-10,2018-10-31,G4,XLP,PM,0.04077065299897642,0.29710000000000003,0.028605285478544226,-1.0,,,,,,,
3 weeks,2018-10-10,2018-10-31,G1,XLP,ADM,-0.057638705059882,,,,0.21280000000000002,1.0,1.0297817000548795,0.021622309577135547,0.009746251752505753,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G3,XLP,GIS,-0.003186005911373191,,,,0.2552,1.0,1.0358796019808851,0.025795941439050684,0.011627193818057461,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G4,XLU,PEG,-0.020172413808889678,0.1938,0.018437284234165553,0.09410982402217716,,,,,,,
3 weeks,2018-10-10,2018-10-31,G1,XLU,VST,-0.09116482364384437,,,,0.3023,1.0,1.0428222462753378,0.03043180857899984,0.01369365166177309,-1.0,-1.0
3 weeks,2018-10-10,2018-10-31,G3,XLU,SO,0.02480619381663507,,,,0.2306,1.0,1.0323242806431066,0.023374470869332732,0.010538298668116232,0.06125156609130622,-1.0
3 weeks,2018-10-31,2018-11-21,G2,XLK,AMD,0.028555765178871706,0.7306,0.07119789986915284,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G3,XLK,AMAT,0.07627289101576129,,,,0.5206000000000001,1.0,1.0774428592211946,0.05192194666408405,0.02296567453007857,0.4689913594576678,-1.0
3 weeks,2018-10-31,2018-11-21,G2,XLY,RCL,0.025207447757104706,0.3652,0.03528934479677463,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G4,XLY,SBUX,0.1520250877064515,0.3246,0.03129426664377806,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G3,XLY,LOW,-0.07193863048198401,,,,0.3488,1.0,1.0498885672669684,0.03502471737431812,0.01571040004374017,-1.0,-1.0
3 weeks,2018-10-31,2018-11-21,G2,XLV,BMY,0.05263185558739458,0.2612,0.025054480590660535,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G4,XLV,MRK,0.016030318976215208,0.2025,0.01927654568410839,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G1,XLV,LLY,0.04016046191138245,,,,0.3165,1.0,1.0449855087835633,0.03184620568879081,0.014311966969810009,0.2610752534804519,-1.0
3 weeks,2018-10-31,2018-11-21,G3,XLV,ABBV,0.10661523128522488,,,,0.4547,1.0,1.0665748072263215,0.045442467984689205,0.020218507883165142,1.3461584727560654,0.9803847193018058
3 weeks,2018-10-31,2018-11-21,G2,XLI,UNP,-0.01449848951915833,0.2676,0.02568441418640148,-0.4355141054050399,,,,,,,
3 weeks,2018-10-31,2018-11-21,G3,XLI,CAT,0.02101894719958808,,,,0.3704,1.0,1.0532154956925075,0.037150042944957475,0.016639406490185825,-0.4342147267304557,-1.0
3 weeks,2018-10-31,2018-11-21,G1,XLC,CMCSA,-0.016518253075133882,,,,0.2939,1.0,1.0416056846604576,0.029622006980314603,0.013326868405656144,-1.0,-1.0
3 weeks,2018-10-31,2018-11-21,G3,XLC,NFLX,-0.1313871104362967,,,,0.5506,1.0,1.0825165819587297,0.05487063126852757,0.024201817427033406,-1.0,-1.0
3 weeks,2018-10-31,2018-11-21,G2,XLB,FCX,-0.020600877844962562,0.4836,0.04693528874512637,-0.5610791283967185,,,,,,,
3 weeks,2018-10-31,2018-11-21,G4,XLB,IFF,-0.03573851644926984,0.34630000000000005,0.03342965259937861,0.06906634291300318,,,,,,,
3 weeks,2018-10-31,2018-11-21,G3,XLB,PKG,0.04313247249362129,,,,0.32549999999999996,1.0,1.0463430682297468,0.03273189954126648,0.014702739701433931,0.3177503627384166,-1.0
3 weeks,2018-10-31,2018-11-21,G2,XLE,SLB,-0.07152630090376766,0.3185,0.030693964236085978,1.3303050838795323,,,,,,,
3 weeks,2018-10-31,2018-11-21,G3,XLE,VLO,-0.1221648908825298,,,,0.3918,1.0,1.0565499837542565,0.039255475140584965,0.017554974789202014,-1.0,-1.0
3 weeks,2018-10-31,2018-11-21,G2,XLP,CL,0.0397983861463882,0.22010000000000002,0.02100896725599407,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G4,XLP,PG,0.030784851808314917,0.1909,0.018134731836862587,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G1,XLP,HSY,-0.002593257513221481,,,,0.2321,1.0,1.0325741458809765,0.023539224216274555,0.010604884716323773,-1.0,-1.0
3 weeks,2018-10-31,2018-11-21,G2,XLU,VST,0.007512394555352353,0.31420000000000003,0.030270792166549064,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G4,XLU,DTE,0.038701299025715175,0.19760000000000003,0.018794226028941256,-1.0,,,,,,,
3 weeks,2018-10-31,2018-11-21,G1,XLU,XEL,0.035502652899945364,,,,0.19940000000000002,1.0,1.0279184182367997,0.020320469293863573,0.009147680421277013,0.7471374497569574,-0.17091171599031607
3 weeks,2018-11-21,2018-12-14,G2,XLK,AMD,0.062466636673192966,0.7155,0.06969357860653082,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G3,XLK,NVDA,0.013036853994916164,,,,0.606,1.0,1.0921428062632108,0.06033426563603628,0.026461155298228015,-0.783922885983887,-1.0
3 weeks,2018-11-21,2018-12-14,G2,XLY,AMZN,0.04956709438451057,0.42590000000000006,0.04123889077194144,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G4,XLY,TSLA,0.08137440097145698,0.5425,0.05270325046917916,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G3,XLY,LOW,0.05646688553218815,,,,0.303,1.0,1.043004789882774,0.0305386104139725,0.013724182682053795,0.8490325776693695,-0.01909673156581737
3 weeks,2018-11-21,2018-12-14,G2,XLV,GILD,-0.009242953215246597,0.30820000000000003,0.029658681307133693,-0.6883558941973801,,,,,,,
3 weeks,2018-11-21,2018-12-14,G4,XLV,MRK,0.029765074101316458,0.1924,0.018261172172885674,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G3,XLV,VRTX,0.06121683343896245,,,,0.4349,1.0,1.0634268690087174,0.043515770537785034,0.019384470442718682,0.40677351411731455,-1.0
3 weeks,2018-11-21,2018-12-14,G3,XLI,GE,-0.09090909090909094,,,,0.5974,1.0,1.0906372748049404,0.05948944308547469,0.02611240273143605,-1.0,-1.0
3 weeks,2018-11-21,2018-12-14,G2,XLC,TMUS,-0.016921028511500902,0.2515,0.024078278951457296,-0.2972492533368225,,,,,,,
3 weeks,2018-11-21,2018-12-14,G4,XLC,VZ,-0.035158616436256285,0.20629999999999998,0.019629322165508233,0.7911273827903968,,,,,,,
3 weeks,2018-11-21,2018-12-14,G1,XLC,CMCSA,-0.03119141407974657,,,,0.26289999999999997,1.0,1.0370799449291392,0.026592000574391816,0.011966667601366244,-1.0,-1.0
3 weeks,2018-11-21,2018-12-14,G3,XLC,NFLX,0.017968209788126632,,,,0.5390999999999999,1.0,1.0806069865112888,0.05376076251842757,0.023729022658370246,-0.6657746477839175,-1.0
3 weeks,2018-11-21,2018-12-14,G2,XLB,FCX,-0.07361997875840265,0.48479999999999995,0.04703118057690891,0.5653440516555543,,,,,,,
3 weeks,2018-11-21,2018-12-14,G4,XLB,ECL,-0.0035476317350809916,0.20129999999999998,0.01913717947156767,-0.8146209716875061,,,,,,,
3 weeks,2018-11-21,2018-12-14,G1,XLB,NEM,-0.004210190764503241,,,,0.29059999999999997,1.0,1.0411587744310498,0.029318258568940166,0.01318256710195991,-1.0,-1.0
3 weeks,2018-11-21,2018-12-14,G3,XLB,STLD,-0.16320155339462838,,,,0.3557,1.0,1.0509906615197746,0.03572450868611146,0.016007701142751227,-1.0,-1.0
3 weeks,2018-11-21,2018-12-14,G2,XLE,EQT,0.09050052913907725,0.5439,0.05284084461854053,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G3,XLE,VLO,-0.07449489301423995,,,,0.374,1.0,1.0538174109069542,0.037525038361330795,0.01679376319463408,-1.0,-1.0
3 weeks,2018-11-21,2018-12-14,G2,XLP,CL,0.05248714511182406,0.2327,0.022227844483195484,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G4,XLP,MDLZ,0.0016098126694807924,0.2009,0.01909780815075785,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G1,XLP,KMB,0.07050703513298195,,,,0.24710000000000001,1.0,1.0347810121704797,0.025036877985214458,0.011269386846758525,1.8161272813095901,2.1701833869318494
3 weeks,2018-11-21,2018-12-14,G3,XLP,TGT,-0.030176325528602277,,,,0.3068,1.0,1.0435730073007532,0.03091257969103096,0.013889830688895146,-1.0,-1.0
3 weeks,2018-11-21,2018-12-14,G2,XLU,VST,0.08377171949074969,0.2998,0.02883201000798581,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G4,XLU,XEL,0.04709380928774887,0.16699999999999998,0.01576120175955257,-1.0,,,,,,,
3 weeks,2018-11-21,2018-12-14,G1,XLU,DUK,0.04973988620673975,,,,0.1788,1.0,1.025071073795193,0.018314257397327217,0.008223594755141285,1.715910622398415,1.9997602199602764
3 weeks,2018-11-21,2018-12-14,G3,XLU,PCG,0.07037049045794519,,,,0.8168000000000001,1.0,1.1312067489334514,0.08102049800519356,0.034788966096472744,-0.13144831011240776,-1.0
3 weeks,2018-12-14,2019-01-08,G2,XLK,LRCX,0.011523972694281515,0.37439999999999996,0.036167264323895054,-1.0,,,,,,,
3 weeks,2018-12-14,2019-01-08,G4,XLK,CSCO,-0.041962618729616485,0.2587,0.024781577372112843,0.6932989413675428,,,,,,,
3 weeks,2018-12-14,2019-01-08,G3,XLK,IBM,-0.0005838236533799446,,,,0.2477,1.0,1.0348786661446077,0.025101231078523436,0.011295915656749585,-1.0,-1.0
3 weeks,2018-12-14,2019-01-08,G2,XLY,NKE,0.05790731815159611,0.40090000000000003,0.038774284101482766,-1.0,,,,,,,
3 weeks,2018-12-14,2019-01-08,G4,XLY,TSLA,-0.08301660451002868,0.5085000000000001,0.04935570046164301,0.6820064092605764,,,,,,,
3 weeks,2018-12-14,2019-01-08,G1,XLY,AZO,-0.06871814401113718,,,,0.2359,1.0,1.0331741635711078,0.023939798170268135,0.010773458703364403,-1.0,-1.0
3 weeks,2018-12-14,2019-01-08,G3,XLY,ROST,0.15566203248082577,,,,0.3081,1.0,1.043778477161879,0.03104576272460111,0.013946464166719685,4.013954202435395,7.022359931625791
3 weeks,2018-12-14,2019-01-08,G2,XLV,GILD,0.038432211614179534,0.289,0.02776372485149616,-1.0,,,,,,,
3 weeks,2018-12-14,2019-01-08,G4,XLV,MRK,-0.006406902422561256,0.1948,0.018492095722031927,-0.6535329192067737,,,,,,,
3 weeks,2018-12-14,2019-01-08,G3,XLV,VRTX,0.04780668587279813,,,,0.36369999999999997,1.0,1.0522338678451904,0.03651685106387432,0.01635176870960305,0.309167808285985,-1.0
3 weeks,2018-12-14,2019-01-08,G2,XLI,CTAS,0.029339370461425984,0.3993,0.038616889114976724,-1.0,,,,,,,
3 weeks,2018-12-14,2019-01-08,G4,XLI,WM,0.013166349511545494,0.1778,0.016818876529349703,-1.0,,,,,,,
3 weeks,2018-12-14,2019-01-08,G3,XLI,GE,0.2072920298039871,,,,0.5562,1.0,1.0835286379205469,0.05544640536058379,0.024431572609938546,2.7386017805105305,4.065715329069507
3 weeks,2018-12-14,2019-01-08,G2,XLC,TMUS,0.03229238633526754,0.25379999999999997,0.024299297712404695,-1.0,,,,,,,
3 weeks,2018-12-14,2019-01-08,G4,XLC,OMC,-0.002188324523045515,0.2459,0.023521736640638776,-0.9069658607066995,,,,,,,
3 weeks,2018-12-14,2019-01-08,G3,XLC,NFLX,0.20023236429815627,,,,0.4622,1.0,1.0678479764870223,0.04620574228381306,0.02053338249498341,3.3334952410947905,5.447276177876552
3 weeks,2018-12-14,2019-01-08,G2,XLB,FCX,0.05960317542227278,0.4927,0.04780238019339174,-1.0,,,,,,,
3 weeks,2018-12-14,2019-01-08,G1,XLB,NEM,0.02281605545836829,,,,0.2778,1.0,1.0392770434655842,0.02806376604013468,0.012621740448854788,-0.18699238634834348,-1.0
3 weeks,2018-12-14,2019-01-08,G3,XLB,STLD,0.029128374226707,,,,0.37810000000000005,1.0,1.054465474191571,0.0379336117157544,0.016969392615582866,-0.2321223076523048,-1.0
3 weeks,2018-12-14,2019-01-08,G2,XLE,FANG,0.13202477430426662,0.5052,0.049031286938490695,-1.0,,,,,,,
3 weeks,2018-12-14,2019-01-08,G3,XLE,VLO,0.055388984269584274,,,,0.34979999999999994,1.0,1.0500961105912927,0.03514919518817654,0.015753518357344422,0.5758251070344858,-0.6640195822780095
3 weeks,2018-12-14,2019-01-08,G2,XLP,MO,-0.05418631572711996,0.243,0.02323630061985865,1.3319682686843102,,,,,,,
3 weeks,2018-12-14,2019-01-08,G4,XLP,PG,-0.04325290355228806,0.1677,0.015824827402328347,1.733230666763804,,,,,,,
3 weeks,2018-12-14,2019-01-08,G1,XLP,CL,-0.07089146279097691,,,,0.21350000000000002,1.0,1.029968914979444,0.02173501566490227,0.009777465737950658,-1.0,-1.0
3 weeks,2018-12-14,2019-01-08,G3,XLP,GIS,0.09925080906592276,,,,0.4357,1.0,1.0635662076616874,0.043599612525225824,0.019418246995412593,1.2764149339285602,0.8376839790257895
3 weeks,2018-12-14,2019-01-08,G4,XLU,NEE,-0.04248528015806097,0.1736,0.01640550500026048,1.5896965779100625,,,,,,,
3 weeks,2018-12-14,2019-01-08,G1,XLU,EXC,-0.03548641677151254,,,,0.1751,1.0,1.024566131245599,0.017955464818064322,0.008057116289668596,-1.0,-1.0
3 weeks,2018-12-14,2019-01-08,G3,XLU,PCG,-0.3248750306463848,,,,0.6088,1.0,1.0926457465758987,0.06061436636426748,0.026574546977942395,-1.0,-1.0
3 weeks,2019-01-08,2019-01-30,G2,XLK,MU,0.13337240654458893,0.4978,0.04829395418309831,-1.0,,,,,,,
3 weeks,2019-01-08,2019-01-30,G3,XLK,NVDA,-0.017449587258724697,,,,0.5147999999999999,1.0,1.0765466781836257,0.05138642842835598,0.022725649676064413,-1.0,-1.0
3 weeks,2019-01-08,2019-01-30,G4,XLY,CMG,0.07159661400273531,0.3981,0.038489121201666705,-1.0,,,,,,,
3 weeks,2019-01-08,2019-01-30,G3,XLY,RCL,0.16405275768066163,,,,0.4191,1.0,1.0609341611382377,0.04197607687338647,0.01871603126157641,2.9082441690655902,4.509640110193879
3 weeks,2019-01-08,2019-01-30,G2,XLV,BMY,0.018128686285736162,0.36619999999999997,0.03535081300737751,-1.0,,,,,,,
3 weeks,2019-01-08,2019-01-30,G3,XLV,UNH,0.11130711636543911,,,,0.30519999999999997,1.0,1.0433636287458812,0.03076970266985511,0.013820103054234114,2.617425802248194,3.916279375987844
3 weeks,2019-01-08,2019-01-30,G3,XLI,GE,0.06308453673658909,,,,0.5622,1.0,1.084576000951333,0.056045054391561135,0.024677394258477026,0.12560398810296958,-1.0
3 weeks,2019-01-08,2019-01-30,G4,XLC,TMUS,0.008115773863262898,0.409,0.039561342152098854,-1.0,,,,,,,
3 weeks,2019-01-08,2019-01-30,G3,XLC,NFLX,0.06366507751719164,,,,0.6873999999999999,1.0,1.1067612222808245,0.06834131434767599,0.02972670636985836,-0.06842474241415353,-1.0
3 weeks,2019-01-08,2019-01-30,G2,XLB,PPG,0.039378950258644796,0.3614,0.034878549765705195,-1.0,,,,,,,
3 weeks,2019-01-08,2019-01-30,G3,XLB,STLD,0.11934435427766155,,,,0.402,1.0,1.0582271198446913,0.04029403214341778,0.017989682817991317,1.9618369750855802,2.397349194608787
3 weeks,2019-01-08,2019-01-30,G2,XLE,DVN,0.08297442375894515,0.45049999999999996,0.04364305474642546,-1.0,,,,,,,
3 weeks,2019-01-08,2019-01-30,G1,XLE,EQT,-0.02457021541539295,,,,0.5527000000000001,1.0,1.0829507474768136,0.055111498113434396,0.02428801205029255,-1.0,-1.0
3 weeks,2019-01-08,2019-01-30,G3,XLE,SLB,0.10646666220331724,,,,0.396,1.0,1.0572831341849513,0.03970380461685342,0.017734103538002453,1.6815229228214692,1.773386763699134
3 weeks,2019-01-08,2019-01-30,G2,XLP,KR,-0.007027396022129984,0.3012,0.028954792068652736,-0.7572976519579987,,,,,,,
3 weeks,2019-01-08,2019-01-30,G3,XLP,PM,0.09739225966423781,,,,0.2754,1.0,1.0389427984059394,0.02783693362610263,0.012516388122946673,2.498670542250867,3.669834514890222
3 weeks,2019-01-08,2019-01-30,G4,XLU,CNP,0.029652173258004844,0.1973,0.01872873366767653,-1.0,,,,,,,
3 weeks,2019-01-08,2019-01-30,G3,XLU,PCG,-0.22152619243834115,,,,1.1028,1.0,1.1913431423097076,0.10901568338344222,0.04544432915538534,-1.0,-1.0
3 weeks,2019-01-30,2019-02-21,G4,XLK,ORCL,0.03474966623432452,0.1902,0.018040218840173188,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G1,XLK,MU,0.08603561070674104,,,,0.4719,1.0,1.0694285281194658,0.04715872044420843,0.02093976920159015,0.8243839081369124,-0.2069118609953846
3 weeks,2019-01-30,2019-02-21,G3,XLK,QCOM,0.04345247089582571,,,,0.3848,1.0,1.0555078744581832,0.03859190017416288,0.017256017552288373,0.125947950210469,-1.0
3 weeks,2019-01-30,2019-02-21,G2,XLY,AZO,0.07490783052035854,0.2613,0.025038373619908055,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G4,XLY,RCL,-8.28574432624185e-05,0.2728,0.026170231942604916,-0.9968339048945335,,,,,,,
3 weeks,2019-01-30,2019-02-21,G1,XLY,CMG,0.12797849875834277,,,,0.5035000000000001,1.0,1.0746401715923846,0.05026563677105369,0.022257044953252248,1.546043519576806,1.3964694000478426
3 weeks,2019-01-30,2019-02-21,G3,XLY,TSLA,-0.05680608775113061,,,,0.752,1.0,1.118757144683979,0.074670488364364,0.032273406624353226,-1.0,-1.0
3 weeks,2019-01-30,2019-02-21,G2,XLV,BMY,0.025992782330028552,0.3715,0.03588285561938831,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G1,XLV,VRTX,-0.021331223887016137,,,,0.41100000000000003,1.0,1.0596274561065653,0.041169274291470694,0.018372349657805105,-1.0,-1.0
3 weeks,2019-01-30,2019-02-21,G3,XLV,ABBV,-0.003921508735594714,,,,0.2535,1.0,1.0357187567376398,0.025671216041513463,0.011552157943335526,-1.0,-1.0
3 weeks,2019-01-30,2019-02-21,G4,XLI,UNP,0.058139521805216976,0.2143,0.020412317389671187,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G3,XLI,ADP,0.08299257689990647,,,,0.2134,1.0,1.0299529170758315,0.021724284452808218,0.009773006928984692,2.820267455997992,4.427158724994897
3 weeks,2019-01-30,2019-02-21,G4,XLC,T,0.049710460398007195,0.2046,0.01945756587933313,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G1,XLC,NWSA,0.010260308664278739,,,,0.38130000000000003,1.0,1.0549619173986817,0.03824756834364866,0.01710634676094788,-0.7317395821848987,-1.0
3 weeks,2019-01-30,2019-02-21,G3,XLC,TTWO,-0.14629631929299158,,,,0.5526,1.0,1.0829118755572138,0.05509177641020347,0.02428390853608577,-1.0,-1.0
3 weeks,2019-01-30,2019-02-21,G4,XLB,LIN,0.05205049157537189,0.2518,0.02410334083147506,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G1,XLB,MLM,0.06637563903185884,,,,0.4019,1.0,1.0581900528599304,0.040274119540949414,0.017985426234670678,0.6480965887875012,-0.544876720455538
3 weeks,2019-01-30,2019-02-21,G3,XLB,STLD,0.04693420596265363,,,,0.3164,1.0,1.0450227690698666,0.03186169035042903,0.01430762018872504,0.4730607650269123,-0.8664042749545968
3 weeks,2019-01-30,2019-02-21,G4,XLE,OKE,0.05607469932266018,0.22089999999999999,0.02106194347857482,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G1,XLE,DVN,0.0787858152424954,,,,0.4122,1.0,1.0598175262739165,0.041287313392738716,0.01842330835836655,0.9082330325797277,0.02958103938834311
3 weeks,2019-01-30,2019-02-21,G3,XLE,TRGP,-0.026632481050193335,,,,0.34009999999999996,1.0,1.0486119633785616,0.03419386872243801,0.015334823730906218,-1.0,-1.0
3 weeks,2019-01-30,2019-02-21,G4,XLP,PG,0.05564989204003057,0.1528,0.014359319263186988,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G1,XLP,MNST,0.04731411934641816,,,,0.2373,1.0,1.0333740293428773,0.024076711618577933,0.0108355249348965,0.965140426814342,0.2865172741789246
3 weeks,2019-01-30,2019-02-21,G3,XLP,MO,0.05376571434748323,,,,0.2644,1.0,1.0373081898067464,0.02674403838642242,0.012032723713834358,1.010381288368897,0.36773060963869564
3 weeks,2019-01-30,2019-02-21,G4,XLU,SO,0.06204315179611508,0.1591,0.01497931995367281,-1.0,,,,,,,
3 weeks,2019-01-30,2019-02-21,G1,XLU,AEE,0.04798358323967733,,,,0.1868,1.0,1.0261982896985855,0.019106124749329177,0.008583024964860455,1.511424156872104,1.5381836392510002
3 weeks,2019-01-30,2019-02-21,G3,XLU,PCG,0.4191660103269168,,,,0.9315000000000001,1.0,1.1542949670332754,0.09225977328659705,0.03914825111322736,3.5433236544470317,5.7658461300752
3 weeks,2019-02-21,2019-03-14,G4,XLK,IBM,0.006891920066971924,0.1534,0.01440962227146865,-1.0,,,,,,,
3 weeks,2019-02-21,2019-03-14,G1,XLK,AMD,-0.045986637874633085,,,,0.4752,1.0,1.0699871915602746,0.04749176592816606,0.02107780609984158,-1.0,-1.0
3 weeks,2019-02-21,2019-03-14,G4,XLY,HD,-0.04617697090723516,0.23809999999999998,0.022745991616670985,1.0301146542844557,,,,,,,
3 weeks,2019-02-21,2019-03-14,G1,XLY,CMG,0.06853077776512229,,,,0.2484,1.0,1.0349962072634438,0.025178074944454166,0.011326860958784966,1.7218434259294826,1.9606234793294353
3 weeks,2019-02-21,2019-03-14,G3,XLY,TSLA,-0.004360744127304028,,,,0.4755,1.0,1.0700363478488437,0.04752126409879703,0.021090349419074575,-1.0,-1.0
3 weeks,2019-02-21,2019-03-14,G2,XLV,CVS,-0.10376897766137894,0.2564,0.024547158558110946,3.227331542904434,,,,,,,
3 weeks,2019-02-21,2019-03-14,G4,XLV,ABT,0.051104452494097785,0.17739999999999997,0.01677158802896487,-1.0,,,,,,,
3 weeks,2019-02-21,2019-03-14,G1,XLV,BMY,-0.0047875490963917855,,,,0.3532,1.0,1.0506338553347783,0.03549155970213531,0.015900041497372105,-1.0,-1.0
3 weeks,2019-02-21,2019-03-14,G3,XLV,AMGN,0.012182886597895681,,,,0.2421,1.0,1.034084430102538,0.02455799911659047,0.011048160209026733,-0.5039137130001252,-1.0
3 weeks,2019-02-21,2019-03-14,G4,XLI,HON,0.01729879940587553,0.1606,0.015118181076878328,-1.0,,,,,,,
3 weeks,2019-02-21,2019-03-14,G1,XLI,LMT,-0.012641077543922186,,,,0.18350000000000002,1.0,1.0257540615559824,0.01879026457682506,0.008434846625851328,-1.0,-1.0
